shape_id,county_name,precinct_id,sen_red,sen_blue,con_red_districts,con_blue_districts,con_red_votes,con_blue_votes,sldu_red_districts,sldu_blue_districts,sldu_red_votes,sldu_blue_votes,sldl_red_districts,sldl_blue_districts,sldl_red_votes,sldl_blue_votes
2058,BURKE,0070,6530,3680,11,11,7450,3520,46,46,6800,4320,086,086,7500,3610
416,CABARRUS,01-02,5480,2360,08,08,6200,2000,36,,6176,,083,,6208,
350,CABARRUS,01-04,8757,7254,08,08,9819,6516,36,,11187,,082,082,9324,6840
351,CABARRUS,01-06,7128,5823,08,08,7821,5193,36,,8811,,082,082,7497,5436
579,CABARRUS,01-07,7038,3501,08,08,7830,2898,36,,8190,,082,082,7371,3168
581,CABARRUS,01-08,6246,5040,08,08,7191,4491,36,,8118,,082,082,6714,4815
580,CABARRUS,01-09,2907,1089,08,08,3276,909,36,,3384,,082,082,3096,945
606,CABARRUS,01-10,5724,4374,08,08,6642,3771,36,,7434,,082,082,6363,3915
413,CABARRUS,02-01,4936,3352,08,08,5576,2776,36,,6280,,083,,6176,
609,CABARRUS,02-02,9234,6003,08,08,10386,5175,36,,11124,,082,082,9756,5481
577,CABARRUS,02-03,11556,7434,08,08,12933,6471,36,,14121,,082,082,12375,6831
352,CABARRUS,02-05,8736,5456,08,08,10000,4416,36,,10880,,083,,10952,
414,CABARRUS,02-06,4288,4848,08,08,5024,4328,36,,6040,,083,,6144,
610,CABARRUS,02-07,8280,4374,08,08,9288,3429,36,,9918,,082,082,8595,3942
665,CABARRUS,02-08,10269,9045,12,12,22986,16326,36,,12771,,082,082,11313,8289
664,CABARRUS,02-09,10080,10584,12,12,21654,19278,36,,12969,,082,082,10260,10017
576,CABARRUS,03-00,9999,5193,12,12,21492,9144,36,,10935,,082,082,10611,4707
2247,CABARRUS,04-01,4016,4280,08,08,4736,3776,36,,5624,,083,,5856,
2250,CABARRUS,04-02,3008,4272,08,08,3496,3904,36,,4496,,083,,4608,
2249,CABARRUS,04-03,4768,4416,08,08,5584,4000,36,,6192,,076,,6280,
530,CABARRUS,04-04,1904,2616,08,08,2472,2208,36,,2912,,083,,3144,
293,CABARRUS,04-05,2344,1712,08,08,2592,1552,36,,2832,,083,,2840,
529,CABARRUS,04-06,2400,2096,08,08,2744,1976,36,,3200,,083,,3288,
353,CABARRUS,04-07,3992,1584,08,08,4576,1112,36,,4744,,083,,4848,
415,CABARRUS,04-08,2896,1688,08,08,3312,1512,36,,3792,,083,,3776,
453,CABARRUS,04-09,6376,3152,08,08,6984,2736,36,,7248,,083,,7368,
455,CABARRUS,04-10,7024,3928,08,08,7872,3328,36,,8424,,083,,8640,
2248,CABARRUS,05-00,6680,2216,08,08,7344,1800,36,,7480,,076,,7288,
575,CABARRUS,06-00,5640,1384,08,08,6464,1016,36,,6160,,076,,6144,
533,CABARRUS,07-00,2920,728,08,08,3264,480,36,,3264,,076,,3208,
532,CABARRUS,08-00,9120,3456,08,08,10776,2296,36,,10752,,076,,10304,
531,CABARRUS,09-00,6024,1624,08,08,6816,1232,36,,6584,,076,,6400,
417,CABARRUS,10-00,11408,3824,08,08,12600,3104,36,,12648,,083,,12704,
236,CABARRUS,11-01,6136,5840,08,08,7024,5360,36,,8240,,083,,8296,
456,CABARRUS,11-02,6392,2712,08,08,7512,2000,36,,7688,,083,,7744,
238,CABARRUS,12-01,855,1368,08,08,1116,1188,36,,1368,,082,082,954,1233
294,CABARRUS,12-02,1692,4023,08,08,2070,3753,36,,2889,,082,082,2016,3654
2246,CABARRUS,12-03,4128,2752,08,08,4664,2320,36,,5200,,083,,5176,
292,CABARRUS,12-04,3608,3496,08,08,4472,2792,36,,5168,,083,,5072,
291,CABARRUS,12-05,4776,3264,08,08,5936,2288,36,,6552,,083,,6416,
239,CABARRUS,12-06,2637,3240,08,08,3213,2835,36,,3816,,082,082,2988,3051
237,CABARRUS,12-07,306,4527,08,08,423,4293,36,,1170,,082,082,405,4104
578,CABARRUS,12-08,1836,1746,08,08,2124,1656,36,,2466,,082,082,1971,1629
608,CABARRUS,12-09,4653,2403,08,08,5337,2079,36,,5472,,082,082,5193,2169
454,CABARRUS,12-10,2871,1854,08,08,3420,1386,36,,3753,,082,082,3015,1665
418,CABARRUS,12-11,2456,1816,08,08,2984,1512,36,,3256,,083,,3248,
607,CABARRUS,12-12,4023,2619,08,08,4590,2448,36,,5076,,082,082,4374,2538
1305,CALDWELL,PR01,3258,1863,11,11,3726,1800,45,45,3285,2187,087,,4068,
1292,CALDWELL,PR02,1863,1125,11,11,2142,1017,45,45,1782,1323,087,,2439,
1306,CALDWELL,PR05,4221,1575,11,11,4716,1584,45,45,3942,2331,087,,5238,
1302,CALDWELL,PR06,3159,1431,11,11,3591,1350,45,45,3150,1782,087,,3978,
1291,CALDWELL,PR07,3015,891,11,11,3177,918,45,45,2889,1161,087,,3276,
1293,CALDWELL,PR08,2025,909,11,11,2205,846,45,45,1773,1332,087,,2394,
1303,CALDWELL,PR13,4644,1341,11,11,5130,1305,45,45,4626,1755,087,,5490,
1327,CALDWELL,PR14,3186,1287,11,11,3672,1188,45,45,3285,1521,087,,4023,
1304,CALDWELL,PR15,4842,1611,11,11,5202,1503,45,45,4869,1755,087,,5760,
1297,CALDWELL,PR16,954,1440,11,11,1080,1332,45,45,738,1719,087,,1359,
1294,CALDWELL,PR17,2106,1233,11,11,2358,1134,45,45,1719,1854,087,,2691,
1295,CALDWELL,PR18,4482,1944,11,11,4959,1917,45,45,3672,3375,087,,5616,
1296,CALDWELL,PR21,4185,1458,11,11,4527,1404,45,45,4221,1674,087,,5031,
1301,CALDWELL,PR22,4275,1170,11,11,4797,1215,45,45,4113,1836,087,,5157,
1298,CALDWELL,PR24,2241,882,11,11,2511,828,45,45,2187,1116,087,,2853,
1300,CALDWELL,PR25,2295,756,11,11,2493,828,45,45,2133,1134,087,,2835,
1307,CALDWELL,PR28,4779,1080,11,11,5364,1044,45,45,4842,1485,087,,5553,
1299,CALDWELL,PR29,2241,1683,11,11,2583,1593,45,45,2079,2106,087,,3024,
2635,CALDWELL,PR30,1467,1899,11,11,1665,2007,45,45,1377,2241,087,,2151,
2633,CALDWELL,PR31,1242,810,11,11,1395,828,45,45,1197,963,087,,1557,
2634,CALDWELL,PR32,4356,1557,11,11,4671,1431,45,45,4059,1944,087,,5067,
235,CAMDEN,CH,4080,2140,03,03,4710,1720,01,01,4110,2300,001,001,3660,2830
234,CAMDEN,SH,3470,1430,03,03,4010,970,01,01,3550,1450,001,001,3080,1970
233,CAMDEN,SM,4560,2300,03,03,5160,1920,01,01,4350,2650,001,001,3960,3230
1229,CARTERET,ABCH,3390,910,03,03,3910,620,02,02,3390,1060,013,013,3570,940
2665,CARTERET,ATSL,1410,870,03,03,1880,440,02,02,1460,820,013,013,1450,830
1228,CARTERET,BCRK,3940,1080,03,03,4500,750,02,02,4090,1080,013,013,4120,1110
1274,CARTERET,BFT1,1050,2060,03,03,1350,1830,02,02,1010,2190,013,013,1150,2070
1271,CARTERET,BFT2,3530,2980,03,03,4770,2140,02,02,3520,3300,013,013,3790,3030
1232,CARTERET,BOGU,5040,1560,03,03,5720,1130,02,02,5440,1360,013,013,5530,1320
1273,CARTERET,CCCP,4740,1320,03,03,5340,1150,02,02,5010,1370,013,013,5160,1260
2714,CARTERET,CISL,330,240,03,03,640,70,02,02,350,340,013,013,440,220
2666,CARTERET,DASW,1520,560,03,03,1910,310,02,02,1640,520,013,013,1620,550
1227,CARTERET,EMIS,5900,2760,03,03,6910,2090,02,02,6210,2700,013,013,6820,2190
1277,CARTERET,HAIS,2580,1070,03,03,3220,630,02,02,2540,1160,013,013,2780,980
1276,CARTERET,IBSP,750,380,03,03,940,280,02,02,800,390,013,013,870,330
2668,CARTERET,MASM,1610,780,03,03,2010,520,02,02,1640,810,013,013,1710,780
1231,CARTERET,MCRK,1470,260,03,03,1660,260,02,02,1550,390,013,013,1520,420
1221,CARTERET,MERR,1050,640,03,03,1330,480,02,02,1070,650,013,013,1100,640
1233,CARTERET,MHD1,4680,2640,03,03,5650,1950,02,02,4840,2500,013,013,4860,2530
1230,CARTERET,MHD2,4320,2720,03,03,5410,2010,02,02,4510,2790,013,013,4630,2770
2434,CARTERET,MHD3,6450,3210,03,03,7790,2170,02,02,6540,3390,013,013,6690,3250
1275,CARTERET,MHD4,5740,2020,03,03,6680,1400,02,02,5950,2020,013,013,5920,2140
1319,CARTERET,NPT1,5150,2070,03,03,6170,1630,02,02,5450,2230,013,013,5390,2320
1318,CARTERET,NPT2,4840,1150,03,03,5620,770,02,02,5200,1090,013,013,5190,1170
1223,CARTERET,NRIV,640,1250,03,03,840,1100,02,02,680,1270,013,013,660,1280
2667,CARTERET,OTBE,4080,1240,03,03,4910,780,02,02,4350,1250,013,013,4270,1310
1272,CARTERET,PELE,1920,570,03,03,2200,380,02,02,2010,500,013,013,2070,480
1224,CARTERET,PKNL,3800,1880,03,03,4410,1360,02,02,3740,1930,013,013,4030,1700
1222,CARTERET,STEL,2810,770,03,03,3260,580,02,02,2950,840,013,013,3080,710
2669,CARTERET,WIHA,3230,1250,03,03,3820,990,02,02,3400,1270,013,013,3440,1280
2435,CARTERET,WILD,4710,1720,03,03,5610,1260,02,02,5120,1640,013,013,5050,1760
626,CASWELL,ANDE,2740,1100,06,06,2810,1000,22,22,2440,1200,065,065,2780,990
624,CASWELL,HIGH,2010,2350,06,06,2070,2250,22,22,1750,2550,065,065,2030,2280
623,CASWELL,LEAS,1470,1670,06,06,1530,1610,22,22,1250,1870,065,065,1570,1520
619,CASWELL,LOCU,3350,5680,06,06,3590,5670,22,22,3320,5880,065,065,3660,5600
622,CASWELL,MILT,3590,6570,06,06,4000,6200,22,22,3490,6730,065,065,4010,6100
618,CASWELL,PELH,7210,4810,06,06,7600,4690,22,22,7210,4930,065,065,7840,4350
625,CASWELL,PROS,2990,1360,06,06,3060,1340,22,22,2630,1690,065,065,3140,1230
620,CASWELL,PROVI,2210,1720,06,06,2360,1580,22,22,2070,1830,065,065,2390,1510
621,CASWELL,STON,5270,3470,06,06,5520,3480,22,22,4950,3950,065,065,5570,3330
2674,CASWELL,YANC,4010,5680,06,06,4280,5530,22,22,3540,6190,065,065,4310,5330
178,CATAWBA,01,9774,2160,10,10,10557,2097,42,,7740,,089,,10998,
166,CATAWBA,02,6678,2097,10,10,7056,2079,42,,5526,,089,,7137,
162,CATAWBA,03,5481,2268,10,10,6120,2106,42,,4410,,089,,6489,
179,CATAWBA,04,1188,1179,05,05,1305,1098,42,,1125,,089,,1593,
185,CATAWBA,05,6453,3807,10,10,6930,3807,42,,5688,,089,,8352,
843,CATAWBA,06,6489,2808,10,10,7029,2547,42,,5607,,089,,7884,
879,CATAWBA,07,6450,4250,10,10,6920,4150,42,,5640,,096,096,6770,4050
171,CATAWBA,08,7990,3350,10,10,8820,2960,42,,7190,,096,096,8840,2630
180,CATAWBA,09,6606,1665,10,10,7173,1521,42,,5229,,089,,7452,
184,CATAWBA,10,405,1323,10,10,540,1251,42,,504,,089,,765,
182,CATAWBA,11,2360,2240,05,05,2670,2000,42,,2490,,096,096,2660,2000
177,CATAWBA,12,1044,4770,05,05,1152,4608,42,,1098,,089,,1791,
172,CATAWBA,13,6816,13632,"05,10","05,10",4056,6600,42,,6624,,096,096,7680,13248
175,CATAWBA,14,4880,3540,10,10,5450,3160,42,,4910,,096,096,5400,3210
882,CATAWBA,15,50,3260,05,05,150,2990,42,,100,,096,096,120,3070
165,CATAWBA,16,4280,3830,05,05,4690,3760,42,,4100,,096,096,4780,3690
873,CATAWBA,17,3060,2240,10,10,3520,2220,42,,3080,,096,096,3390,2250
878,CATAWBA,19,2680,1780,10,10,2950,1770,42,,2740,,096,096,2870,1760
840,CATAWBA,20,7659,3249,10,10,8154,3204,42,,6453,,089,,8613,
841,CATAWBA,21,4491,1494,10,10,4932,1395,42,,4122,,089,,5274,
842,CATAWBA,22,7236,3465,10,10,7857,3384,42,,6120,,089,,9000,
164,CATAWBA,23,11720,5300,10,10,12570,5330,42,,10330,,096,096,12630,5030
163,CATAWBA,24,12350,4590,10,10,13040,4480,42,,10830,,096,096,12970,4280
167,CATAWBA,25,3231,2439,10,10,3834,2196,42,,3276,,089,,4410,
877,CATAWBA,26,5580,3680,10,10,6240,3360,42,,5420,,096,096,6210,3340
160,CATAWBA,27,8757,2889,10,10,9594,2772,42,,7686,,089,,10422,
173,CATAWBA,28,7950,3400,10,10,8690,3190,42,,7130,,096,096,8530,3230
875,CATAWBA,29,6980,2760,10,10,7970,2370,42,,6460,,096,096,7610,2620
183,CATAWBA,30,7670,5250,10,10,8530,4910,42,,7120,,096,096,8260,5050
176,CATAWBA,31,10944,3924,10,10,11943,3726,42,,10080,,089,,12744,
881,CATAWBA,32,5562,4221,10,10,6138,4167,42,,4860,,089,,7479,
874,CATAWBA,33,16230,6520,10,10,17730,6170,42,,14490,,096,096,17400,6100
170,CATAWBA,34,12654,5517,10,10,14094,5103,42,,10863,,089,,15264,
876,CATAWBA,35,4203,2250,10,10,4545,2151,42,,3825,,089,,4896,
181,CATAWBA,36,7260,4080,10,10,8030,3820,42,,6900,,096,096,8190,3600
880,CATAWBA,37,5320,4030,05,05,6170,3760,42,,5080,,096,096,6050,3870
168,CATAWBA,38,8860,4950,05,05,9850,4290,42,,8420,,096,096,9910,4290
161,CATAWBA,39,8970,3470,10,10,9630,3270,42,,8790,,096,096,9670,3160
169,CATAWBA,40,3195,2592,10,10,3591,2385,42,,2970,,089,,4293,
174,CATAWBA,41,9378,2772,10,10,9864,2511,42,,8280,,089,,10503,
1086,CHATHAM,15,1900,3230,04,04,1920,3420,23,23,2000,3280,054,054,2090,3190
2288,CHATHAM,18,3540,1740,02,02,3840,1770,23,23,3470,1890,054,054,3970,1680
2607,CHATHAM,20,4040,2420,04,04,4010,2680,23,23,3840,2770,054,054,3940,2620
1094,CHATHAM,21,2690,2440,02,02,2790,2640,23,23,2590,2640,054,054,2730,2560
1093,CHATHAM,24,2650,290,02,02,2800,310,23,23,2510,400,054,054,2750,260
2370,CHATHAM,3,3830,1600,02,02,4100,1650,23,23,3890,1640,054,054,4170,1450
1132,CHATHAM,30,2450,1630,02,02,2550,1680,23,23,2410,1680,054,054,2570,1610
1090,CHATHAM,42,3410,2050,02,02,3650,2050,23,23,3520,1990,054,054,3650,1900
1089,CHATHAM,45,1960,1600,02,02,2170,1570,23,23,2010,1660,054,054,2100,1620
1087,CHATHAM,6,2890,750,02,02,3020,740,23,23,2590,880,054,054,2900,810
2671,CHATHAM,75,6500,5790,02,02,6630,5910,23,23,6800,5520,054,054,6680,5590
2186,CHATHAM,78,4510,5310,04,04,4370,5580,23,23,4480,5270,054,054,4450,5290
1092,CHATHAM,85,2680,2440,02,02,2840,2520,23,23,2660,2520,054,054,2800,2560
1088,CHATHAM,9,3160,1150,02,02,3400,1120,23,23,3060,1330,054,054,3370,1120
1131,CHATHAM,ESC114,4110,4110,02,02,4120,4410,23,23,4010,4310,054,054,4260,4180
1091,CHATHAM,MCH110,3510,6720,04,04,3560,7160,23,23,3720,6900,054,054,3770,6760
2187,CHATHAM,NWM117,3800,4660,04,04,3640,4890,23,23,3640,4700,054,054,3620,4700
1085,CHATHAM,PIT113,5780,7670,04,04,5670,8040,23,23,5890,7560,054,054,5740,7650
614,CHEROKEE,ANNW,3951,2070,11,11,4167,1980,50,50,3600,2529,120,,5211,
613,CHEROKEE,ANSW,4095,2016,11,11,4338,2151,50,50,3942,2619,120,,5265,
2189,CHEROKEE,BELL,3267,1242,11,11,3303,1251,50,50,3051,1521,120,,3609,
2190,CHEROKEE,BRAS,2511,1197,11,11,2547,1161,50,50,2439,1296,120,,2925,
2382,CHEROKEE,CSON,2439,864,11,11,2412,945,50,50,2250,1134,120,,2700,
2193,CHEROKEE,GCRK,1593,306,11,11,1566,360,50,50,1458,459,120,,1737,
611,CHEROKEE,HANG,2700,621,11,11,2844,558,50,50,2574,828,120,,2970,
2188,CHEROKEE,HIWA,5238,1917,11,11,5337,1926,50,50,4977,2295,120,,5931,
534,CHEROKEE,HOTH,3627,1251,11,11,3717,1224,50,50,3510,1467,120,,4059,
616,CHEROKEE,MARB,4077,1512,11,11,4194,1521,50,50,3663,2016,120,,4779,
615,CHEROKEE,MURN,5103,3006,11,11,5589,2700,50,50,4806,3501,120,,6831,
2191,CHEROKEE,MURS,6012,2835,11,11,6174,2844,50,50,5679,3447,120,,7443,
612,CHEROKEE,PCHT,5769,2835,11,11,6075,2844,50,50,5274,3573,120,,7209,
2383,CHEROKEE,RGER,4149,1746,11,11,4149,1872,50,50,3879,2286,120,,4887,
617,CHEROKEE,TOPT,1431,513,11,11,1449,513,50,50,1287,711,120,,1710,
2192,CHEROKEE,UNKA,1404,486,11,11,1431,504,50,50,1386,576,120,,1530,
712,CHOWAN,1,5280,12452,"01,03","01,03",2464,6710,,03,,14388,001,001,6292,11880
709,CHOWAN,2,2799,2601,01,01,2538,2916,,03,,3537,001,001,2970,2556
711,CHOWAN,3,3573,819,03,03,3915,657,,03,,2214,001,001,3699,837
708,CHOWAN,4,1368,1251,01,01,1062,1566,,03,,1656,001,001,1413,1233
707,CHOWAN,5,1836,792,03,03,2034,621,,03,,1422,001,001,1890,729
710,CHOWAN,6,11484,7084,"01,03","01,03",6314,2992,,03,,10076,001,001,12056,6424
798,CLAY,BRAS,2601,1296,11,11,2691,1287,50,50,2511,1467,120,,2979,
805,CLAY,HAY1,3645,1863,11,11,3933,1692,50,50,3555,2196,120,,4554,
800,CLAY,HAY2,4023,2178,11,11,4239,1998,50,50,3600,2844,120,,4797,
806,CLAY,HAYC,1269,612,11,11,1287,684,50,50,1170,801,120,,1575,
801,CLAY,HIAW,4554,1683,11,11,4716,1584,50,50,4401,1980,120,,5031,
802,CLAY,SHCR,4473,1377,11,11,4671,1422,50,50,4275,1809,120,,4950,
804,CLAY,SWEE,2133,855,11,11,2169,909,50,50,1890,1206,120,,2403,
803,CLAY,TUSQ,2286,1071,11,11,2295,1062,50,50,2124,1224,120,,2673,
799,CLAY,WARN,2115,945,11,11,2142,945,50,50,1935,1170,120,,2457,
795,CLEVELAND,BETHWR,4599,1764,10,10,4995,1575,46,46,4725,1728,111,,5499,
719,CLEVELAND,BR,11286,5589,10,10,12726,5031,46,46,11880,5436,111,,13959,
702,CLEVELAND,CASAR,4212,774,10,10,4743,774,46,46,4419,1071,111,,4932,
724,CLEVELAND,FALSTN,4770,1251,10,10,5319,1152,46,46,4941,1377,111,,5625,
722,CLEVELAND,GROVER,6696,3312,10,10,7218,3114,46,46,6975,3303,111,,7857,
725,CLEVELAND,KINGST,1206,3069,10,10,1440,2844,46,46,1206,3006,111,,1755,
2632,CLEVELAND,KM N,8955,7074,10,10,9972,6570,46,46,9324,7056,111,,11745,
2631,CLEVELAND,KM S,8163,5895,10,10,9207,5499,46,46,8730,5850,111,,10062,
721,CLEVELAND,LATT,7578,2556,10,10,8190,2394,46,46,7740,2628,111,,8820,
703,CLEVELAND,LAWNDL,3006,4248,10,10,3564,3951,46,46,3105,4311,111,,4212,
793,CLEVELAND,MRB-YO,3681,1395,10,10,4104,1305,46,46,3834,1503,111,,4437,
720,CLEVELAND,MULLS,5031,1638,10,10,5526,1809,46,46,5085,2034,111,,5940,
790,CLEVELAND,OAKGRV,8325,2979,10,10,9198,2709,46,46,8829,3024,111,,10071,
718,CLEVELAND,POLKVL,5805,2340,10,10,6714,2007,46,46,5976,2511,111,,7164,
791,CLEVELAND,RIPPY,7758,4644,10,10,8388,4428,46,46,8073,4653,111,,9540,
789,CLEVELAND,S 4A,7614,10611,10,10,9162,9846,46,46,8181,10548,110,,10692,
704,CLEVELAND,S 5,5238,5769,10,10,5895,5472,46,46,5499,5598,110,,6750,
792,CLEVELAND,S C,26520,32000,10,10,31520,29240,46,46,29180,30920,"110,111",,18310,
723,CLEVELAND,S S,10215,11187,10,10,11898,10233,46,46,10701,10989,111,,14382,
794,CLEVELAND,SHANGI,6597,3717,10,10,7416,3366,46,46,6921,3591,111,,8073,
701,CLEVELAND,WACO,7137,4581,10,10,7749,4302,46,46,7371,4635,110,,8577,
2256,COLUMBUS,P01A,2628,2304,07,07,3036,2268,13,13,2604,2916,046,046,2184,3480
2257,COLUMBUS,P02B,768,2532,07,07,780,2604,13,13,744,2592,046,046,660,2856
339,COLUMBUS,P03,1428,588,07,07,1428,612,13,13,1176,828,046,046,1404,792
338,COLUMBUS,P04,852,516,07,07,912,492,13,13,696,708,046,046,852,588
336,COLUMBUS,P05,936,600,07,07,1128,420,13,13,780,804,046,046,768,888
331,COLUMBUS,P06,1980,1176,07,07,2244,1140,13,13,1920,1452,046,046,1452,2136
344,COLUMBUS,P07,3252,3876,07,07,3648,3480,13,13,2976,4344,046,046,2424,5220
332,COLUMBUS,P08,1164,348,07,07,1320,228,13,13,984,636,046,046,1224,480
341,COLUMBUS,P09,1680,2388,07,07,2040,2232,13,13,1620,2664,046,046,1344,3072
337,COLUMBUS,P10,2424,660,07,07,2556,540,13,13,2172,912,046,046,2052,1248
334,COLUMBUS,P11,2376,816,07,07,2592,756,13,13,2112,1308,046,046,2244,1260
386,COLUMBUS,P12,732,312,07,07,792,300,13,13,756,360,046,046,732,420
335,COLUMBUS,P13,1740,732,07,07,1908,636,13,13,1548,972,046,046,1500,1104
347,COLUMBUS,P14,4548,4704,07,07,4956,4452,13,13,4704,4764,046,046,4236,5352
340,COLUMBUS,P15,3468,3132,07,07,3732,2880,13,13,2964,3720,046,046,3132,3960
2641,COLUMBUS,P16B,3696,2352,07,07,4200,2304,13,13,3420,3108,046,046,3252,3456
330,COLUMBUS,P17,1092,2760,07,07,1368,2592,13,13,1032,2976,046,046,972,3108
345,COLUMBUS,P18,984,972,07,07,1140,888,13,13,756,1284,046,046,876,1236
333,COLUMBUS,P19,3420,2784,07,07,3636,2664,13,13,3036,3216,046,046,3336,3108
342,COLUMBUS,P20A,540,1320,07,07,624,1236,13,13,504,1368,046,046,576,1380
329,COLUMBUS,P21,2172,1284,07,07,2484,1128,13,13,1968,1728,046,046,2040,1716
343,COLUMBUS,P22A,3216,2172,07,07,3744,1956,13,13,3144,2688,046,046,3336,2604
346,COLUMBUS,P23,2604,2328,07,07,2784,2244,13,13,2232,2820,046,046,2436,2796
2258,COLUMBUS,P24,4440,1428,07,07,5064,1092,13,13,4236,2052,046,046,4404,2364
2259,COLUMBUS,P25B,3372,852,07,07,3756,756,13,13,3264,1404,046,046,3480,1476
2642,COLUMBUS,P26B,4704,3924,07,07,5184,3636,13,13,4512,4476,046,046,5328,4056
441,CRAVEN,02,39380,22616,03,03,47454,17710,02,02,40810,23936,003,"003,012",33374,13266
432,CRAVEN,03,15350,5870,03,03,17610,4180,02,02,13160,8720,010,012,15020,1160
2436,CRAVEN,04,2870,2500,03,03,3360,2230,02,02,2700,2870,010,012,20,3490
430,CRAVEN,05,9330,4870,03,03,10100,4450,02,02,8870,5790,010,012,5440,3460
433,CRAVEN,06,1880,2190,01,01,1880,2320,02,02,1710,2460,010,012,920,1850
428,CRAVEN,07,6220,4780,01,01,5980,5290,02,02,5290,6140,010,012,4840,3720
434,CRAVEN,08,2680,2330,01,01,2500,2580,02,02,2340,2680,010,012,290,3100
390,CRAVEN,09,1300,1650,01,01,1230,1680,02,02,1190,1670,010,012,480,1710
389,CRAVEN,10,2450,1550,03,03,2880,1280,02,02,2140,1950,010,012,1510,1620
442,CRAVEN,11,8410,2660,03,03,9750,1970,02,02,7960,3810,003,003,8490,3140
387,CRAVEN,12,1930,340,03,03,2090,290,02,02,1730,630,003,003,1850,510
392,CRAVEN,13,2300,790,03,03,2790,490,02,02,2000,1230,003,003,2310,900
393,CRAVEN,14,16390,14322,03,03,20152,11770,02,02,14146,17732,"003,010",003,8074,13772
391,CRAVEN,15,10320,8592,03,03,13200,6336,02,02,9024,10464,"003,010","003,012",5160,1992
443,CRAVEN,16,26378,10604,03,03,29810,8712,02,02,24002,14190,003,"003,012",24948,6336
438,CRAVEN,17,17138,4840,03,03,19514,3498,02,02,17490,5588,003,"003,012",17204,2849
440,CRAVEN,19,14740,15730,03,03,16698,14080,02,02,14740,16016,003,"003,012",10142,8316
431,CRAVEN,20,11480,5910,03,03,11870,5850,02,02,11530,6120,003,003,11630,6050
388,CRAVEN,21,21912,9020,03,03,24464,7348,02,02,20592,11044,003,"003,012",13904,6237
436,CRAVEN,23,31460,16434,03,03,34584,14124,02,02,30140,18612,003,"003,012",30294,9086
435,CRAVEN,N1,9438,12914,01,01,9416,13332,02,02,8426,14454,003,"003,012",3674,7480
429,CRAVEN,N2,2450,7390,01,01,2280,7590,02,02,2150,7710,010,012,1540,6330
437,CRAVEN,N3,20112,18768,03,03,24720,16368,02,02,17184,23712,"003,010","003,012",11184,2520
427,CRAVEN,N4,6100,8970,01,01,6090,9180,02,02,5770,9610,010,012,4040,5570
439,CRAVEN,N5,4796,11132,01,01,5060,11462,02,02,4576,11902,003,"003,012",3828,5709
2437,CRAVEN,N6,12180,8710,03,03,14150,7490,02,02,11160,10450,010,012,13440,1620
908,CUMBERLAND,AH49,14736,40224,04,04,14736,40800,19,"19,21",4656,20664,044,"042,044",2976,21024
1175,CUMBERLAND,AL51,12705,7623,07,07,13200,6688,19,19,12430,8217,045,,15246,
2331,CUMBERLAND,CC01,7392,71424,"02,04","02,04",3792,33984,19,"19,21",3456,31152,,043,,67584
902,CUMBERLAND,CC03,5040,9216,04,04,4992,9552,19,"19,21",384,5400,044,"042,044",1296,5208
1178,CUMBERLAND,CC04,50176,58016,"02,04","02,04",26768,28896,19,"19,21",49280,29344,044,"043,044",37184,35728
1177,CUMBERLAND,CC05,616,5600,04,04,688,5520,,21,,5072,,043,,5544
1202,CUMBERLAND,CC06,12816,9792,02,02,13680,9984,19,"19,21",12096,5280,044,"043,044",10944,6072
1180,CUMBERLAND,CC07,3050,1840,02,02,3250,1910,19,19,2800,2190,044,044,2660,2480
1179,CUMBERLAND,CC08,117824,57792,"02,04","02,04",63168,25088,19,"19,21",95648,33376,044,"043,044",88256,40544
1197,CUMBERLAND,CC10,4994,5654,02,02,5302,5500,19,"19,21",4510,2904,044,044,4510,6270
1199,CUMBERLAND,CC12,7190,2450,02,02,7320,2580,19,19,6320,3360,044,044,5730,4200
1201,CUMBERLAND,CC13,1160,22000,"02,04","02,04",660,10460,,21,,18880,,043,,20960
929,CUMBERLAND,CC14,38448,20064,02,02,41280,18912,19,"19,21",33696,11880,044,"043,044",32544,13680
1198,CUMBERLAND,CC15,36912,24384,02,02,37776,25488,19,"19,21",31632,14136,044,"043,044",31728,15624
1200,CUMBERLAND,CC16,176,7960,04,04,224,7704,,21,,6648,,043,,7800
934,CUMBERLAND,CC17,2124,15786,04,04,2178,15732,,21,,15030,,"042,043",,8109
895,CUMBERLAND,CC18,11858,5610,02,02,12298,5478,19,"19,21",9240,3630,044,044,10252,7612
1176,CUMBERLAND,CC19,104,2464,04,04,112,2392,,21,,2200,,043,,2408
904,CUMBERLAND,CC21,6880,17060,04,04,6620,17420,19,"19,21",200,9150,,043,,19220
898,CUMBERLAND,CC24,1980,2320,02,02,2230,2220,19,19,2110,2270,044,044,1820,2620
903,CUMBERLAND,CC25,14256,19536,04,04,14448,20160,19,"19,21",14832,9576,044,"042,044",10800,10584
933,CUMBERLAND,CC26,14544,45456,04,04,14544,44928,19,"19,21",8208,21912,044,"042,044",10176,22440
2449,CUMBERLAND,CC27,10752,34512,04,04,11088,34224,19,"19,21",5328,17136,044,"042,044",4176,17280
897,CUMBERLAND,CC29,12528,26016,04,04,12480,26448,19,"19,21",624,14136,044,"042,044",7200,13920
905,CUMBERLAND,CC31,13632,19536,02,02,16272,18000,19,"19,21",9408,10176,044,"042,044",11712,10416
