shape_id,county_name,precinct_id,sen_red,sen_blue,con_any_districts,con_red_votes,con_blue_votes,sldu_districts,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2
2621,BUNCOMBE,23.3,207,351,10,221,335,49,200,358,114,,397,1587,1517,37,7,17,9,16,18166,1206,46,249,645,266,4
2574,BUNCOMBE,24.1,246,283,11,286,282,49,262,306,114116,107,230,3509,2937,154,14,307,97,26,31913,2454,209,720,1193,332,10
2626,BUNCOMBE,25.1,301,601,10,325,599,49,326,605,114115,324,606,1662,1472,52,8,107,23,20,20591,1285,85,288,670,241,5
523,BUNCOMBE,26.1,110,294,11,126,304,49,113,319,114,,338,1864,1475,132,15,198,44,14,17456,1266,92,352,628,193,2
2620,BUNCOMBE,27.2,137,325,10,148,312,49,135,329,114,,352,1887,1776,9,2,52,48,43,50286,1524,92,246,700,486,12
2622,BUNCOMBE,28.1,140,792,10,170,784,49,144,810,114,,816,2448,2158,115,30,92,54,20,29759,1395,46,238,711,400,2
527,BUNCOMBE,29.2,422,590,11,469,559,48,454,570,114116,146,389,1644,1406,86,49,70,34,13,16137,1169,28,270,641,231,4
2185,BUNCOMBE,30.2,310,218,11,331,215,48,328,218,116,306,246,2699,2283,68,55,268,24,20,27449,2004,142,423,1110,330,22
2345,BUNCOMBE,30.3,479,349,11,539,316,48,521,333,116,460,395,1793,1516,45,37,178,16,14,18226,1331,94,281,737,219,15
2577,BUNCOMBE,31.1,364,265,10,383,251,49,313,319,116,287,344,657,608,5,12,16,17,19,49674,496,9,43,284,160,8
2581,BUNCOMBE,32.1,276,225,10,295,243,49,300,231,115,291,247,7004,5920,202,115,638,130,83,71012,5308,752,1675,2262,619,64
2582,BUNCOMBE,33.2,148,167,10,162,177,49,175,164,115,167,168,567,506,25,20,2,14,11,9937,431,34,124,211,62,6
2602,BUNCOMBE,33.3,230,256,10,251,263,49,266,244,115,259,249,306,272,21,1,2,10,2,2059,219,28,62,88,41,3
521,BUNCOMBE,34.1,141,172,10,158,174,49,160,173,115,154,180,179,149,5,2,20,3,2,1355,134,22,43,54,16,2
2580,BUNCOMBE,35.1,164,232,10,178,235,49,179,236,115,174,237,550,461,16,8,55,10,6,5132,416,62,131,174,49,5
2585,BUNCOMBE,36.1,236,236,10,247,243,49,264,225,115,250,238,5708,5067,388,17,45,191,41,38397,4087,518,1162,1649,757,65
2348,BUNCOMBE,37.1,274,209,10,296,202,49,287,210,115,296,211,2310,2203,16,12,51,28,43,53528,1664,105,661,738,160,111
2352,BUNCOMBE,38.2,546,317,10,594,296,48,586,304,115,570,336,2079,1856,18,0,116,88,20,23421,1572,89,470,780,233,30
450,BUNCOMBE,38.3,930,555,10,997,530,48,993,527,115,967,565,3858,3336,271,5,135,111,33,41057,2824,199,773,1374,478,27
2353,BUNCOMBE,39.2,405,404,10,434,396,49,424,405,115,438,410,1846,1615,3,0,127,102,16,19351,1383,70,443,681,189,29
2347,BUNCOMBE,39.3,679,545,10,715,539,49,671,569,115,714,566,4320,3587,269,6,243,216,30,39685,3100,186,966,1482,466,38
2184,BUNCOMBE,40.2,1000,648,11,1068,629,49,1002,683,115,1033,660,3165,2861,4,28,194,79,28,31837,2156,298,916,757,185,30
5,BUNCOMBE,41.1,726,464,11,785,451,49,742,482,115,736,496,5818,4987,30,27,684,91,50,60481,3962,631,1515,1511,305,49
2625,BUNCOMBE,42.1,233,282,10,253,290,49,250,298,114,,374,4228,2721,462,60,743,241,22,23822,2880,614,877,1225,165,8
2350,BUNCOMBE,43.2,164,205,1011,169,213,49,174,209,114,,260,2508,1980,139,2,213,174,21,19504,1635,279,612,629,113,7
525,BUNCOMBE,44.1,494,419,11,557,399,49,529,418,116,468,490,4756,4157,133,32,271,162,27,35197,3471,99,926,1824,622,36
2599,BUNCOMBE,45.1,545,368,11,582,369,49,548,393,116,515,446,6392,5611,231,2,355,195,56,57028,4473,615,1512,2055,292,18
518,BUNCOMBE,46.1,180,214,11,198,205,48,198,199,116,178,229,4699,4077,122,54,312,133,29,38041,3460,133,854,1859,614,38
452,BUNCOMBE,47.1,732,417,11,796,408,48,781,413,116,684,509,7455,6699,87,5,625,40,68,71246,5177,824,2004,2061,288,98
2600,BUNCOMBE,48.1,626,369,11,675,372,49,649,398,116,589,463,4354,4042,26,11,192,83,41,39486,3088,468,1213,1253,153,22
2351,BUNCOMBE,49.1,811,460,11,901,453,49,868,476,116,759,590,6378,5897,6,18,277,180,63,59598,4419,741,1816,1657,205,38
2346,BUNCOMBE,50.1,350,291,11,378,293,49,356,315,115,362,314,3076,2928,0,0,18,131,38,29887,2280,383,924,819,154,130
2338,BUNCOMBE,51.2,443,398,11,475,405,49,450,423,115,470,401,3287,3071,1,36,60,119,30,31372,2300,296,982,816,206,53
2342,BUNCOMBE,52.1,824,471,11,916,461,49,875,497,115116,613,350,5340,4574,67,61,382,256,42,46398,3747,554,1461,1414,318,58
2340,BUNCOMBE,53.1,719,475,11,780,452,49,709,499,116,669,555,3604,3398,28,14,142,22,35,32092,2729,401,1242,961,124,81
2578,BUNCOMBE,54.2,444,440,11,473,442,48,475,438,116,437,480,10023,7347,655,330,1331,360,91,165715,6764,648,1431,3393,1292,40
2722,BUNCOMBE,55.1,593,496,10,646,484,48,642,501,116,569,586,5048,4687,74,38,166,83,33,54594,3624,133,969,1920,602,8
2576,BUNCOMBE,56.2,409,459,11,450,442,48,441,452,116,391,505,2170,1926,77,43,83,41,16,22256,1549,46,383,836,284,4
528,BUNCOMBE,57.1,632,490,10,653,499,48,673,473,114115116,359,301,5021,4374,277,123,173,74,50,55659,3692,154,817,1982,738,28
2630,BUNCOMBE,58.1,465,464,11,508,447,49,481,467,115,497,453,3297,3067,11,2,139,77,34,35203,2426,96,719,1207,404,20
2616,BUNCOMBE,59.1,880,893,11,936,884,49,899,912,115,924,898,4560,4450,1,8,61,40,43,44472,3543,223,1298,1371,650,69
2721,BUNCOMBE,60.2,193,325,10,212,321,49,202,332,114115,193,299,1749,1429,133,5,114,68,13,15858,1266,95,380,595,196,9
2724,BUNCOMBE,60.4,360,388,10,389,379,4849,370,393,114115,157,339,1898,1743,57,10,36,53,48,63586,1452,65,409,684,295,11
2601,BUNCOMBE,61.1,584,612,10,639,604,49,611,628,115,621,632,4260,3744,187,7,198,124,24,28623,3146,243,1102,1322,479,34
2628,BUNCOMBE,62.1,448,611,10,482,600,49,477,598,114115,464,615,1370,1205,62,3,62,38,7,8640,1008,74,342,439,153,10
2343,BUNCOMBE,63.1,127,125,11,141,119,49,130,131,116,120,141,1859,1812,11,1,24,12,22,18805,1375,219,613,485,58,63
2627,BUNCOMBE,64.1,365,340,10,392,342,49,396,329,114115,302,233,3368,3002,136,33,137,59,19,18915,2494,301,909,1040,245,25
2349,BUNCOMBE,65.1,533,735,10,565,769,49,576,757,115,573,757,5773,5127,231,52,255,109,33,32828,4276,509,1552,1776,439,46
2719,BUNCOMBE,66.1,310,364,10,329,384,49,330,378,114,,473,1192,1063,48,12,49,21,7,6693,883,106,322,368,87,9
2618,BUNCOMBE,67.1,542,815,11,618,780,49,581,818,115,596,807,1153,1063,6,0,56,27,12,12572,849,37,248,424,140,6
2717,BUNCOMBE,68.1,735,505,1011,836,459,49,771,524,114116,696,604,5560,4774,104,35,444,203,44,43997,4068,536,1885,1369,278,31
524,BUNCOMBE,681,114,60,11,126,51,49,122,53,116,110,66,1215,1107,12,9,82,5,9,9168,947,126,445,330,45,12
2,BUNCOMBE,69.1,614,473,11,693,450,49,652,484,116,585,551,4263,3515,61,11,465,211,36,40343,2900,360,1297,1075,167,17
2623,BUNCOMBE,70.1,336,665,10,364,678,49,356,685,114115,110,560,4542,3892,200,39,341,70,56,59698,3049,332,805,1470,442,10
2629,BUNCOMBE,71.1,833,998,11,896,972,49,837,1020,115,881,993,6485,5598,250,9,519,109,64,73058,4863,567,1274,2217,804,25
2018,BURKE,0001,756,473,11,834,468,46,719,590,86,862,445,3676,3169,251,155,84,18,29,29366,2518,399,937,964,218,20
2059,BURKE,0003,344,123,11,377,120,46,331,172,86,369,125,1544,1361,37,37,51,59,20,17907,1168,228,399,448,94,10
2056,BURKE,0011,695,191,11,755,195,46,672,287,86,755,198,5122,4645,50,220,94,112,37,30028,3467,858,1619,911,79,31
2061,BURKE,0012,665,129,11,705,129,46,660,181,86,703,133,2652,2384,47,103,63,55,27,24140,1831,482,688,599,61,51
2023,BURKE,0013,850,211,11,896,205,46,817,288,86,881,220,3204,2816,30,164,150,44,25,23212,2170,591,896,627,55,26
2060,BURKE,0014,617,139,11,639,136,46,567,211,86,653,127,2823,2520,12,149,105,38,23,21047,1909,539,730,588,52,26
2054,BURKE,0015,411,149,11,441,132,46,422,156,86,447,134,2829,2514,46,115,92,61,19,16210,1922,458,956,465,43,13
2017,BURKE,0018,135,83,11,139,84,46,139,83,86,143,81,877,758,55,12,14,38,7,7757,629,86,228,228,87,61
2024,BURKE,0019,173,115,11,186,109,46,170,130,86,186,111,1138,984,70,16,20,48,9,10049,815,112,297,295,111,79
2025,BURKE,0020,278,213,11,313,203,46,269,244,86,297,213,560,484,35,8,9,24,4,4946,401,55,146,145,55,39
2020,BURKE,0021,306,209,11,370,189,46,311,257,86,389,179,1485,1285,40,115,37,8,10,9156,1127,171,461,390,105,9
2048,BURKE,0022,566,244,11,631,237,46,520,354,86,646,231,4518,3940,94,335,124,25,31,28053,3323,604,1346,1110,264,26
2053,BURKE,0024,710,390,11,770,382,46,652,521,86,854,306,3228,2800,79,238,89,22,24,21056,2425,403,978,836,208,23
2380,BURKE,0029-A,340,75,11,362,79,46,343,100,112,342,89,2258,2054,54,72,20,58,24,20640,1561,393,616,500,52,50
2381,BURKE,0029-B,298,150,11,310,156,46,298,173,112,301,161,2758,2601,40,59,12,45,33,27868,1919,543,737,579,60,105
2051,BURKE,0031,244,551,11,297,521,46,276,557,86,298,527,3280,2101,366,13,590,210,33,28334,2186,390,641,865,290,7
2047,BURKE,0034,387,514,11,422,494,46,365,567,86,472,460,2288,1483,272,12,376,145,24,20710,1521,277,470,585,190,6
2052,BURKE,0035,255,371,11,297,355,46,263,400,86,320,345,2765,1685,263,14,690,113,22,16868,1890,423,536,730,201,5
2049,BURKE,0036,498,286,11,548,264,46,474,358,86,524,303,2192,1825,167,47,72,82,20,17418,1535,342,652,480,60,29
2050,BURKE,0038,483,361,11,554,337,46,484,412,86,561,333,4641,3605,312,98,515,111,43,38943,3254,646,1060,1260,287,19
2055,BURKE,0039,292,347,11,336,330,46,299,376,86,336,333,2999,2126,244,36,492,102,29,24770,2121,499,681,777,165,11
2021,BURKE,0040,415,279,11,468,273,46,434,322,86,445,305,3460,2483,292,112,505,69,26,22702,2424,541,884,861,139,21
2252,BURKE,0047-A,381,561,11,438,556,46,398,602,86,421,577,1793,1473,159,36,36,89,19,20891,1272,157,415,587,113,38
2253,BURKE,0047-B,265,233,11,291,238,46,275,265,86,300,231,1457,1185,134,27,46,66,16,16668,1032,143,337,472,79,23
2254,BURKE,0048,531,463,11,614,430,46,509,539,86,594,463,2148,1733,199,33,101,82,23,23204,1519,246,505,668,101,32
2019,BURKE,0051,784,501,11,863,487,46,810,557,86,832,532,3434,2649,402,267,54,64,27,28367,2469,499,872,998,100,36
2026,BURKE,0052,251,203,11,285,203,46,263,225,86,272,216,3420,2695,370,266,28,60,27,28266,2466,490,881,996,100,40
2057,BURKE,0053,521,237,11,575,240,46,564,265,112,543,258,3942,3558,63,258,27,36,27,27727,2885,479,1136,1119,152,64
2022,BURKE,0062,194,137,11,209,133,46,184,159,86,199,150,3338,2844,223,38,110,122,27,28460,2385,380,867,850,288,208
2255,BURKE,0064,204,127,11,220,120,46,203,139,112,213,126,2467,2125,169,35,72,67,25,21826,1721,445,704,508,64,69
2062,BURKE,0065,274,114,11,300,114,46,286,143,112,283,126,2029,1626,213,39,90,60,16,16290,1367,359,555,400,54,36
2046,BURKE,0066,427,290,11,455,286,46,422,324,86,461,287,2878,2288,250,0,323,17,29,20360,2032,539,748,667,79,80
2058,BURKE,0070,653,368,11,745,352,46,680,432,86,750,361,2488,1983,240,99,104,63,15,17363,1692,374,681,558,79,20
416,CABARRUS,01-02,685,295,8,775,250,36,772,,83,776,,5060,3909,537,95,427,93,37,64902,3369,244,1203,1668,254,39
350,CABARRUS,01-04,973,806,8,1091,724,36,1243,,82,1036,760,3996,3002,541,142,245,66,21,40039,2579,161,793,1340,285,19
351,CABARRUS,01-06,792,647,8,869,577,36,979,,82,833,604,3442,2548,586,193,77,38,12,28303,2065,87,545,1090,344,9
579,CABARRUS,01-07,782,389,8,870,322,36,910,,82,819,352,4240,3158,687,224,120,50,16,35896,2575,118,701,1354,402,13
581,CABARRUS,01-08,694,560,8,799,499,36,902,,82,746,535,4461,3269,637,110,384,61,30,61005,2770,160,946,1367,298,20
580,CABARRUS,01-09,323,121,8,364,101,36,376,,82,344,105,2333,1749,339,32,91,122,19,29672,1547,137,490,789,131,5
606,CABARRUS,01-10,636,486,8,738,419,36,826,,82,707,435,3936,3023,550,44,178,142,30,49227,2610,238,868,1292,212,11
413,CABARRUS,02-01,617,419,8,697,347,36,785,,83,772,,5450,4022,848,219,303,58,53,96362,3463,211,1330,1518,404,10
609,CABARRUS,02-02,1026,667,8,1154,575,36,1236,,82,1084,609,4381,2922,560,123,607,170,42,78732,2841,346,676,1576,243,11
577,CABARRUS,02-03,1284,826,8,1437,719,36,1569,,82,1375,759,8321,6007,1236,83,784,211,50,91736,5413,705,1710,2636,363,25
352,CABARRUS,02-05,1092,682,8,1250,552,36,1360,,83,1369,,4215,3172,502,99,361,81,66,139220,2763,225,729,1479,330,10
414,CABARRUS,02-06,536,606,8,628,541,36,755,,83,768,,5099,2859,1232,163,716,128,33,52750,3096,339,1137,1304,316,7
610,CABARRUS,02-07,920,486,8,1032,381,36,1102,,82,955,438,4387,3523,415,193,189,68,39,75794,2949,117,671,1737,424,8
665,CABARRUS,02-08,1141,1005,12,2554,1814,36,1419,,82,1257,921,8488,5737,1465,714,510,62,35,90380,5270,120,1408,3108,634,23
664,CABARRUS,02-09,1120,1176,12,2406,2142,36,1441,,82,1140,1113,8689,5127,1533,1382,479,168,35,104518,5248,117,663,3411,1057,20
576,CABARRUS,03-00,1111,577,12,2388,1016,36,1215,,82,1179,523,6969,5142,1006,153,358,310,50,106448,4440,429,1468,2115,428,53
2247,CABARRUS,04-01,502,535,8,592,472,36,703,,83,732,,4426,2459,1377,17,516,57,70,59959,3058,557,1278,1039,184,7
2250,CABARRUS,04-02,376,534,8,437,488,36,562,,83,576,,3832,2116,1127,16,485,88,29,33437,2531,412,1010,918,191,5
2249,CABARRUS,04-03,596,552,8,698,500,36,774,,76,785,,3699,2236,944,12,442,64,43,43003,2436,394,1067,822,153,5
530,CABARRUS,04-04,238,327,8,309,276,36,364,,83,393,,2098,1407,470,0,173,49,22,18902,1494,306,522,617,48,2
293,CABARRUS,04-05,293,214,8,324,194,36,354,,83,355,,2775,1702,618,3,410,42,14,13421,1700,362,749,520,69,4
529,CABARRUS,04-06,300,262,8,343,247,36,400,,83,411,,2599,1636,585,0,332,45,18,16050,1678,357,687,574,59,3
353,CABARRUS,04-07,499,198,8,572,139,36,593,,83,606,,3168,2061,655,19,386,48,16,18611,2014,331,810,784,89,4
415,CABARRUS,04-08,362,211,8,414,189,36,474,,83,472,,2948,2132,499,65,186,68,16,22403,1955,178,657,958,163,12
453,CABARRUS,04-09,797,394,8,873,342,36,906,,83,921,,2998,2191,477,84,152,94,17,21815,1946,212,660,844,230,21
455,CABARRUS,04-10,878,491,8,984,416,36,1053,,83,1080,,4696,3408,808,80,327,73,23,37054,3183,243,1062,1701,177,6
2248,CABARRUS,05-00,835,277,8,918,225,36,935,,76,911,,4336,3876,236,37,99,88,39,44232,3100,494,1246,1165,194,59
575,CABARRUS,06-00,705,173,8,808,127,36,770,,76,768,,3282,3109,90,28,0,55,29,33958,2388,368,958,903,159,66
533,CABARRUS,07-00,365,91,8,408,60,36,408,,76,401,,2667,2479,138,9,0,41,33,36132,1937,257,843,716,121,69
532,CABARRUS,08-00,1140,432,8,1347,287,36,1344,,76,1288,,3958,3660,150,8,1,138,44,49577,2860,339,1254,1119,147,81
531,CABARRUS,09-00,753,203,8,852,154,36,823,,76,800,,4020,3582,145,8,187,99,49,65915,2898,384,1263,1078,174,76
417,CABARRUS,10-00,1426,478,8,1575,388,36,1581,,83,1588,,6541,5740,281,69,345,107,36,49574,4556,463,2005,1936,152,118
236,CABARRUS,11-01,767,730,8,878,670,36,1030,,83,1037,,5769,3986,801,9,908,66,21,33545,3768,391,1442,1693,242,21
456,CABARRUS,11-02,799,339,8,939,250,36,961,,83,968,,6666,4438,1066,0,1091,71,20,36006,4184,439,1632,1851,263,30
238,CABARRUS,12-01,95,152,8,124,132,36,152,,82,106,137,1448,627,317,0,443,61,11,10734,813,217,260,316,20,1
294,CABARRUS,12-02,188,447,8,230,417,36,321,,82,224,406,3867,1455,948,0,1320,144,39,38906,2222,728,711,744,40,4
2246,CABARRUS,12-03,516,344,8,583,290,36,650,,83,647,,3806,2820,573,82,303,28,44,48076,2689,303,979,1090,318,10
292,CABARRUS,12-04,451,437,8,559,349,36,646,,83,634,,3709,2306,644,23,669,67,34,29656,2599,478,996,908,217,5
291,CABARRUS,12-05,597,408,8,742,286,36,819,,83,802,,3712,2664,408,19,565,56,24,27649,2648,334,987,1137,190,6
239,CABARRUS,12-06,293,360,8,357,315,36,424,,82,332,339,2007,833,690,9,444,30,16,15239,1355,252,557,472,74,3
237,CABARRUS,12-07,34,503,8,47,477,36,130,,82,45,456,1942,268,1079,9,556,31,19,15373,1229,325,552,303,49,2
578,CABARRUS,12-08,204,194,8,236,184,36,274,,82,219,181,2306,855,733,8,672,39,29,27626,1451,447,559,418,28,5
608,CABARRUS,12-09,517,267,8,593,231,36,608,,82,577,241,3720,2691,525,12,467,25,35,37130,2570,421,1130,962,56,14
454,CABARRUS,12-10,319,206,8,380,154,36,417,,82,335,185,2076,1574,174,10,290,28,12,15239,1492,154,549,687,102,4
418,CABARRUS,12-11,307,227,8,373,189,36,407,,83,406,,2189,1315,477,49,303,44,18,22451,1382,150,500,587,145,4
607,CABARRUS,12-12,447,291,8,510,272,36,564,,82,486,282,3887,2556,721,55,541,14,28,38601,2238,349,741,1053,96,6
1305,CALDWELL,PR01,362,207,11,414,200,45,365,243,87,452,,6012,4999,439,14,380,182,38,30428,3921,1138,1690,984,109,46
1292,CALDWELL,PR02,207,125,11,238,113,45,198,147,87,271,,454,418,27,3,3,3,4,2711,329,68,156,97,9,25
1306,CALDWELL,PR05,469,175,11,524,176,45,438,259,87,582,,5137,4760,77,8,238,54,48,45278,3713,744,1585,1300,84,26
1302,CALDWELL,PR06,351,159,11,399,150,45,350,198,87,442,,3272,3113,27,4,102,26,26,18139,2421,571,1042,671,137,13
1291,CALDWELL,PR07,335,99,11,353,102,45,321,129,87,364,,5689,5162,294,26,141,68,58,43136,4021,900,1858,1119,145,356
1293,CALDWELL,PR08,225,101,11,245,94,45,197,148,87,266,,2828,2704,48,22,21,33,30,22495,2040,472,762,731,76,96
1303,CALDWELL,PR13,516,149,11,570,145,45,514,195,87,610,,6468,6030,172,113,115,38,51,47448,4532,894,1833,1647,158,130
1327,CALDWELL,PR14,354,143,11,408,132,45,365,169,87,447,,3955,3489,47,16,378,25,53,44802,2904,867,1023,849,166,18
1304,CALDWELL,PR15,538,179,11,578,167,45,541,195,87,640,,3010,2837,9,58,88,19,15,20228,2132,282,715,1022,113,22
1297,CALDWELL,PR16,106,160,11,120,148,45,82,191,87,151,,1601,1161,284,7,105,43,15,10811,1159,242,488,373,56,4
1294,CALDWELL,PR17,234,137,11,262,126,45,191,206,87,299,,3171,2689,205,16,217,44,30,25381,2323,489,975,777,82,11
1295,CALDWELL,PR18,498,216,11,551,213,45,408,375,87,624,,4960,4558,177,63,130,32,52,47101,3722,641,1460,1418,203,55
1296,CALDWELL,PR21,465,162,11,503,156,45,469,186,87,559,,5887,5383,101,8,235,159,38,33230,3921,1060,1626,1102,132,32
1301,CALDWELL,PR22,475,130,11,533,135,45,457,204,87,573,,3364,2913,162,10,204,76,24,18395,2306,604,991,633,79,16
1298,CALDWELL,PR24,249,98,11,279,92,45,243,124,87,317,,3389,3003,32,4,313,38,47,44524,2356,647,907,719,83,14
1300,CALDWELL,PR25,255,84,11,277,92,45,237,126,87,315,,2704,2593,19,3,56,33,25,20224,1959,495,757,602,104,13
1307,CALDWELL,PR28,531,120,11,596,116,45,538,165,87,617,,5426,5088,59,90,159,31,34,39117,3855,577,1369,1731,179,48
1299,CALDWELL,PR29,249,187,11,287,177,45,231,234,87,336,,4746,3404,798,20,415,108,46,30675,3380,851,1430,968,131,18
2635,CALDWELL,PR30,163,211,11,185,223,45,153,249,87,239,,4480,3292,640,2,420,127,33,21079,2998,960,1309,653,75,29
2633,CALDWELL,PR31,138,90,11,155,92,45,133,107,87,173,,2394,1834,336,0,158,66,21,13822,1674,453,691,475,55,31
2634,CALDWELL,PR32,484,173,11,519,159,45,451,216,87,563,,2813,2595,52,0,110,57,39,32094,1956,471,795,574,116,219
235,CAMDEN,CH,408,214,3,471,172,1,411,230,1,366,283,1919,1525,288,36,49,22,16,23212,1295,175,405,621,95,120
234,CAMDEN,SH,347,143,3,401,97,1,355,145,1,308,197,4232,3505,405,162,126,33,35,47583,2828,441,842,1250,294,198
233,CAMDEN,SM,456,230,3,516,192,1,435,265,1,396,323,4059,3170,723,26,88,54,32,51317,2759,328,887,1395,149,305
1229,CARTERET,ABCH,339,91,3,391,62,2,339,106,13,357,94,1575,1450,25,51,24,25,97,83314,1218,91,312,616,200,9
2665,CARTERET,ATSL,141,87,3,188,44,2,146,82,13,145,83,1216,1177,8,0,28,3,52,65744,952,99,415,391,47,58
1228,CARTERET,BCRK,394,108,3,450,75,2,409,108,13,412,111,2708,2402,43,17,152,94,87,90235,1931,252,810,746,123,22
1274,CARTERET,BFT1,105,206,3,135,183,2,101,219,13,115,207,2094,1597,376,2,44,75,68,62875,1497,171,376,708,241,8
1271,CARTERET,BFT2,353,298,3,477,214,2,352,330,13,379,303,2771,2044,519,5,59,144,66,50478,1997,250,576,1012,159,24
1232,CARTERET,BOGU,504,156,3,572,113,2,544,136,13,553,132,3310,3080,130,4,71,24,48,75376,2304,113,847,1119,225,53
1273,CARTERET,CCCP,474,132,3,534,115,2,501,137,13,516,126,3231,2987,25,44,117,59,97,133710,2422,129,734,1113,446,16
2714,CARTERET,CISL,33,24,3,64,7,2,35,34,13,44,22,539,498,35,2,0,5,9,10227,402,45,166,172,18,127
2666,CARTERET,DASW,152,56,3,191,31,2,164,52,13,162,55,1411,1311,84,4,0,12,24,26217,1059,124,441,445,49,274
1227,CARTERET,EMIS,590,276,3,691,209,2,621,270,13,682,219,3710,3509,14,7,155,26,156,181190,2968,123,789,1465,591,15
1277,CARTERET,HAIS,258,107,3,322,63,2,254,116,13,278,98,1609,1588,0,4,8,10,50,49038,1237,200,549,457,32,24
1276,CARTERET,IBSP,75,38,3,94,28,2,80,39,13,87,33,901,871,6,0,18,6,73,52779,717,33,223,371,90,3
2668,CARTERET,MASM,161,78,3,201,52,2,164,81,13,171,78,991,979,1,0,0,10,17,14291,791,131,350,261,49,24
1231,CARTERET,MCRK,147,26,3,166,26,2,155,39,13,152,42,531,466,0,1,21,42,9,9220,385,38,176,163,8,31
1221,CARTERET,MERR,105,64,3,133,48,2,107,65,13,110,64,591,537,46,2,1,5,10,11138,440,51,181,189,20,115
1233,CARTERET,MHD1,468,264,3,565,195,2,484,250,13,486,253,3462,2660,212,47,477,66,95,89486,2535,355,804,1192,184,9
1230,CARTERET,MHD2,432,272,3,541,201,2,451,279,13,463,277,3473,2588,454,123,213,94,101,95112,2661,292,1039,1159,170,5
2434,CARTERET,MHD3,645,321,3,779,217,2,654,339,13,669,325,4113,3463,435,18,137,60,87,108014,2970,247,949,1296,479,12
1275,CARTERET,MHD4,574,202,3,668,140,2,595,202,13,592,214,3331,3060,84,149,13,24,130,158413,2678,133,685,1381,479,8
1319,CARTERET,NPT1,515,207,3,617,163,2,545,223,13,539,232,5056,4274,299,185,122,176,48,44285,3657,379,1591,1480,208,59
1318,CARTERET,NPT2,484,115,3,562,77,2,520,109,13,519,117,4136,3194,203,43,485,210,53,63199,2784,329,1319,1062,74,65
1223,CARTERET,NRIV,64,125,3,84,110,2,68,127,13,66,128,2292,1828,365,0,47,52,25,34473,1770,281,458,915,115,53
2667,CARTERET,OTBE,408,124,3,491,78,2,435,125,13,427,131,2078,2043,12,0,0,22,35,29086,1656,270,728,555,103,49
1272,CARTERET,PELE,192,57,3,220,38,2,201,50,13,207,48,1232,1118,33,4,48,29,24,27191,916,85,329,435,68,28
1224,CARTERET,PKNL,380,188,3,441,136,2,374,193,13,403,170,1255,1170,4,2,57,22,51,54454,1024,18,210,612,185,5
1222,CARTERET,STEL,281,77,3,326,58,2,295,84,13,308,71,2291,2071,58,10,103,50,48,54922,1671,165,599,785,123,94
2669,CARTERET,WIHA,323,125,3,382,99,2,340,127,13,344,128,2360,1970,202,2,70,116,33,38042,1770,234,616,840,80,93
2435,CARTERET,WILD,471,172,3,561,126,2,512,164,13,505,176,6009,5012,452,90,315,141,104,104495,4323,674,1715,1614,319,31
626,CASWELL,ANDE,274,110,6,281,100,22,244,120,65,278,99,1015,736,248,5,21,5,10,8885,733,143,357,216,17,66
624,CASWELL,HIGH,201,235,6,207,225,22,175,255,65,203,228,1429,1024,356,8,30,10,13,11248,1024,185,512,301,26,94
623,CASWELL,LEAS,147,167,6,153,161,22,125,187,65,157,152,1454,943,448,8,33,22,15,12711,1052,204,495,314,38,88
619,CASWELL,LOCU,335,568,6,359,567,22,332,588,65,366,560,2655,1587,950,12,46,59,39,32616,1932,474,811,572,74,129
622,CASWELL,MILT,359,657,6,400,620,22,349,673,65,401,610,3304,1606,1509,10,76,104,52,43757,2472,541,978,782,172,170
618,CASWELL,PELH,721,481,6,760,469,22,721,493,65,784,435,4960,3490,1040,3,320,107,58,47221,3568,938,1411,1091,128,162
625,CASWELL,PROS,299,136,6,306,134,22,263,169,65,314,123,1262,931,293,7,25,6,12,10190,903,159,459,265,21,85
620,CASWELL,PROVI,221,172,6,236,158,22,207,183,65,239,151,1126,604,417,7,57,40,9,7417,814,209,324,244,37,41
621,CASWELL,STON,527,347,6,552,348,22,495,395,65,557,333,2271,1516,683,10,53,9,33,29988,1720,515,651,516,38,112
2674,CASWELL,YANC,401,568,6,428,553,22,354,619,65,431,533,3691,1751,1630,35,135,140,28,22136,2681,667,1093,794,127,154
178,CATAWBA,01,1086,240,10,1173,233,42,860,,89,1222,,5827,5306,174,45,217,86,56,62457,4104,643,1976,1337,147,70
